cem_key,lawn_key,ptype_norm,retail_price,resale_price,resale_pct,year,sold_date
SUNSET HILLS MP,SUNSET RIDGE,DD_LAWN_CRYPT,8195.0,6500.0,0.7931665649786455,2020.0,2020-04-27
DESERT MP,ST. LUKE,SINGLE_GRAVE,2500.0,1750.0,0.7,2017.0,2017-08-30
ROSE HILLS G-01,MARIGOLD,MULTI_GRAVE,8775.0,5500.0,0.6267806267806267,2022.0,2022-09-17
FOREST LAWN MP,VALE OF HOPE,SINGLE_GRAVE,10925.0,8800.0,0.8054919908466819,2022.0,2022-08-04
VICTOR VALLEY MP,THE MEADOWS,SINGLE_GRAVE,3600.0,3000.0,0.8333333333333334,,
MONTECITO MP,REMEMBRANCE GARDEN OF,SINGLE_GRAVE,9395.0,4400.0,0.46833422032996275,2021.0,2021-07-22
DESERT VIEW MP,SUNRAY,DD_LAWN_CRYPT,7795.0,6200.0,0.7953816549069916,2022.0,2022-06-02
SUNSET HILLS MP,SUNSET RIDGE,DD_LAWN_CRYPT,8196.0,6500.0,0.7930697901415324,2022.0,2022-04-01
INGLEWOOD PARK,EL PORTAL,MULTI_GRAVE,15795.0,12500.0,0.7913896802785692,,
ROSE HILLS G-01,"SEASONS, TERRACE",SINGLE_GRAVE,8775.0,4800.0,0.5470085470085471,2022.0,2022-08-06
CONEJO MOUNTAIN,SANTA ROSA 2,MULTI_GRAVE,6950.0,4850.0,0.697841726618705,2016.0,2016-02-10
POMONA VALLEY MP,LOT 2370,SINGLE_GRAVE,3200.0,2500.0,0.78125,2022.0,2022-05-23
FOREST LAWN MP,VALE OF HOPE,SINGLE_GRAVE,10925.0,8800.0,0.8054919908466819,2022.0,2022-08-04
OAKDALE MP,DEVOTION GARDEN OF,SINGLE_GRAVE,8695.0,5500.0,0.6325474410580794,,
ETERNAL VALLEY MP,ZANE GREY,MULTI_GRAVE,13995.0,8400.0,0.6002143622722401,2022.0,2022-04-20
INGLEWOOD PARK,EL PORTAL,MULTI_GRAVE,15795.0,12500.0,0.7913896802785692,,
MONTECITO MP,MAGNOLIA LAWN,SINGLE_GRAVE,9395.0,3800.0,0.40447046301224054,2019.0,2019-10-24
GREEN HILLS MP,RESURRECTION SLOPE,MULTI_GRAVE,15000.0,12000.0,0.8,2022.0,2022-03-21
FOREST LAWN,CHERISHED MEMORY,SINGLE_GRAVE,5463.0,4300.0,0.7871133077063884,,
INGLEWOOD PARK,WOODLAWN,MULTI_GRAVE,16000.0,11500.0,0.71875,2022.0,2022-08-16
ROSE HILLS G-01,GREENWOOD GARDENS,MULTI_GRAVE,9500.0,4800.0,0.5052631578947369,2022.0,2022-08-08
PIERCE BROTHERS VALLEY OAKS MP,GETHSEMANE,SINGLE_GRAVE,7995.0,5600.0,0.7004377736085053,2021.0,2021-12-07
FOREST LAWN,HONOR WALL CRYPTS,TC_MAUSOLEUM,21850.0,17480.0,0.8,2022.0,2022-08-15
ETERNAL VALLEY MP,VETERANS GARDEN,SINGLE_GRAVE,5495.0,3900.0,0.7097361237488626,2021.0,2021-03-04
ROSE HILLS G-01,ALDER,SINGLE_GRAVE,12000.0,6000.0,0.5,2022.0,2022-07-08
ROSE HILLS G-19,MIMOSA,MULTI_GRAVE,9500.0,4800.0,0.5052631578947369,2022.0,2022-06-06
PACIFIC CREST,ARCHES MAUSOLEUM,MAUSOLEUM_OTHER,10595.0,8400.0,0.7928268050967437,2022.0,2022-06-15
FOREST LAWN MP,SHELTERING TREES,SINGLE_GRAVE,8280.0,6600.0,0.7971014492753623,2021.0,2021-12-02
ROSE HILLS G-01,SOLACE GARDEN OF,MULTI_GRAVE,9500.0,5200.0,0.5473684210526316,2022.0,2022-08-30
ROSE HILLS G-01,WILLOW,SINGLE_GRAVE,9500.0,4800.0,0.5052631578947369,2021.0,2021-02-03
DESERT VIEW MP,JOSHUA LAWN,DD_LAWN_CRYPT,8200.0,6100.0,0.7439024390243902,2022.0,2022-06-26
VALHALLA MP,BLOCK IJ,SINGLE_GRAVE,9995.0,7995.0,0.7998999499749875,2022.0,2022-07-08
ROSE HILLS G-01,"FAITH, TERRACE OF",SINGLE_GRAVE,9500.0,4800.0,0.5052631578947369,2021.0,2021-02-17
WESTMINSTER MP,GOSPELS GARDEN OF,SINGLE_GRAVE,10095.0,4200.0,0.4160475482912333,,
ROOSEVELT,"DEVOTION, GARDEN OF, LEVEL B",CRYPT_OTHER,7835.0,6300.0,0.8040842373962986,2022.0,2022-06-23
ETERNAL VALLEY MP,"GOLDEN OAKS MAUSOLEUM, CHAPEL CORRIDOR, ROW G",TC_MAUSOLEUM,8795.0,7000.0,0.7959067652075043,2022.0,2022-06-13
ETERNAL VALLEY MP,LIBERTY GARDENS,MULTI_GRAVE,9995.0,7500.0,0.7503751875937968,2022.0,2022-06-13
ROSE HILLS G-17,AZALEA,SINGLE_GRAVE,9500.0,5000.0,0.5263157894736842,2022.0,2022-08-24
ROSE HILLS G-01,GREENWOOD GARDENS,SINGLE_GRAVE,9500.0,4800.0,0.5052631578947369,2022.0,2022-08-08
WESTMINSTER MP,MEDITATION,MULTI_GRAVE,13995.0,6400.0,0.4573061807788496,2022.0,2022-06-30
FAIRHAVEN,LAWN AW,OTHER:DOUBLE SPACE,15000.0,10500.0,0.7,2022.0,2022-06-02
GREEN ACRES MP,MEMORY TERRACE COMPANION LAWN CRYPT,DD_LAWN_CRYPT,7495.0,5700.0,0.7605070046697798,2021.0,2021-03-04
MONTECITO MP,OLIVE LAWN,SINGLE_GRAVE,9395.0,4200.0,0.44704630122405536,2021.0,2021-03-08
SUNSET HILLS MP,REFLECTION GARDEN OF,DD_LAWN_CRYPT,7550.0,5500.0,0.7284768211920529,2015.0,2015-07-17
GREEN HILLS MP,RESURRECTION SLOPE,MULTI_GRAVE,15000.0,12000.0,0.8,2022.0,2022-08-26
FOREST LAWN MP,SHELTERING TREES,SINGLE_GRAVE,8280.0,6800.0,0.821256038647343,2022.0,2022-07-25
ROSE HILLS G-11,KIRKLAND GREEN,SINGLE_GRAVE,9500.0,4800.0,0.5052631578947369,2022.0,2022-07-25
GLEN ABBEY MP,BONITA GLEN,MULTI_GRAVE,10493.0,6600.0,0.6289907557419232,2022.0,2022-01-28
OAKDALE MP,DEVOTION GARDEN OF,SINGLE_GRAVE,8695.0,5500.0,0.6325474410580794,,
FOREST LAWN MP,SHELTERING TREES,SINGLE_GRAVE,8280.0,6800.0,0.821256038647343,2022.0,2022-07-25
OAKDALE MP,MEMORY GARDEN OF,DD_LAWN_CRYPT,11995.0,9600.0,0.8003334722801168,,
FOREST LAWN,VISTA,SINGLE_GRAVE,5865.0,4700.0,0.8013640238704177,2022.0,2022-08-05
VALHALLA MP,BLOCK IJ,SINGLE_GRAVE,9995.0,7995.0,0.7998999499749875,2022.0,2022-07-08
GREENWOOD MP,FAITH GARDEN OF,OTHER:DOUBLE GRAVE SPACE PACKAGE,10540.0,7300.0,0.6925996204933587,2022.0,2022-09-12
FOREST LAWN MP,KINDLY LIGHT,SINGLE_GRAVE,16445.0,11000.0,0.6688963210702341,,
SUNSET HILLS MP,SUNRISE LAWN,DD_LAWN_CRYPT,10986.0,7700.0,0.7008920444201712,2022.0,2022-09-06
MOUNTAIN VIEW MORTUARY AND,NORTH LAWN L,SINGLE_GRAVE,7595.0,4400.0,0.5793285055957867,2021.0,2021-10-25
ROSE HILLS G-01,REFLECTION GARDEN OF,SINGLE_GRAVE,9500.0,5000.0,0.5263157894736842,2022.0,2022-08-31
VICTOR VALLEY MP,VALLEY VIEW,DD_LAWN_CRYPT,4920.0,4225.0,0.858739837398374,2022.0,2022-07-08
ROSE HILLS G-17,TWILIGHT TERRACE,SINGLE_GRAVE,9500.0,5000.0,0.5263157894736842,2022.0,2022-06-23
SUNSET HILLS MP,ETERNAL ROCKS,DD_LAWN_CRYPT,8695.0,6900.0,0.7935595169637722,2022.0,2022-06-30
ROSE HILLS G-11,KIRKLAND GREEN,SINGLE_GRAVE,9500.0,4800.0,0.5052631578947369,2022.0,2022-07-25
ROSE HILLS G-11,KIRKLAND GREEN,SINGLE_GRAVE,9500.0,4800.0,0.5052631578947369,2022.0,2022-07-25
ROSE HILLS G-01,CARNATION LAWN (M-22),MULTI_GRAVE,14875.0,7000.0,0.47058823529411764,2022.0,2022-09-25
INGLEWOOD PARK,"MONCREST, DIVISION C",SINGLE_GRAVE,7900.0,7000.0,0.8860759493670886,,
FOREST LAWN,CHERISHED MEMORY,SINGLE_GRAVE,5463.0,4300.0,0.7871133077063884,,
FOREST LAWN,VISTA,SINGLE_GRAVE,5865.0,4700.0,0.8013640238704177,2022.0,2022-08-05
WESTMINSTER MP,GOSPELS GARDEN OF,SINGLE_GRAVE,12495.0,4500.0,0.36014405762304924,2022.0,2022-10-28
ROSE HILLS G-17,AZALEA,SINGLE_GRAVE,9500.0,5000.0,0.5263157894736842,2022.0,2022-08-24
FOREST LAWN,VALE OF FAITH,MULTI_GRAVE,5463.0,4400.0,0.805418268350723,2022.0,2022-09-13
CRESTLAWN MP (PIERCE BROS.),"COMPASSION, GARDEN OF, PHASE 4",DD_LAWN_CRYPT,10995.0,8200.0,0.745793542519327,2022.0,2022-06-14
GREEN HILLS MP,STARLIGHT TERRACE,SINGLE_GRAVE,9500.0,7500.0,0.7894736842105263,,
ROSE HILLS G-01,ASPEN,SINGLE_GRAVE,9500.0,5000.0,0.5263157894736842,2022.0,2022-10-24
DESERT MP,SECTION B 34,SINGLE_GRAVE,2000.0,1700.0,0.85,,
ROSE HILLS G-01,LOVE GARDEN OF,MULTI_GRAVE,9500.0,5000.0,0.5263157894736842,2022.0,2022-11-01
FAIRHAVEN,LAWN AX,SINGLE_GRAVE,9995.0,7500.0,0.7503751875937968,2021.0,2021-08-04
ROSE HILLS G-01,SPRING TERRACE,MULTI_GRAVE,9500.0,5200.0,0.5473684210526316,2022.0,2022-11-08
GREEN ACRES MP,GOOD SHEPHERD - GARDEN OF THE,SINGLE_GRAVE,6495.0,3200.0,0.4926866820631255,2015.0,2015-09-21
FOREST LAWN MP,VALE OF HOPE,SINGLE_GRAVE,10925.0,8700.0,0.7963386727688787,2022.0,2022-09-02
FOREST LAWN MP,GRACELAND,URN_SPACE,5865.0,4700.0,0.8013640238704177,,
FOREST LAWN MP,GRACELAND,URN_SPACE,5865.0,4700.0,0.8013640238704177,,
ROSE HILLS G-17,TWILIGHT TERRACE,SINGLE_GRAVE,9500.0,5000.0,0.5263157894736842,2022.0,2022-06-23
VICTOR VALLEY MP,SOUTH MEADOWS,URN_SPACE,2450.0,1925.0,0.7857142857142857,2022.0,2022-09-01
FOREST LAWN MP,SUNRISE,SINGLE_GRAVE,6900.0,5300.0,0.7681159420289855,2022.0,2022-07-28
ROSE HILLS G-01,SPRING TERRACE,SINGLE_GRAVE,9500.0,5200.0,0.5473684210526316,2022.0,2022-11-11
MOUNTAIN VIEW MP (AKA: BARSTOW CEM. DIST.),BLOCK 6,SINGLE_GRAVE,3050.0,2000.0,0.6557377049180327,2021.0,2021-02-23
ROSE HILLS G-01,SPRING TERRACE,SINGLE_GRAVE,9500.0,5200.0,0.5473684210526316,2022.0,2022-11-11
ROSE HILLS G-01,SOLACE GARDEN OF,SINGLE_GRAVE,9500.0,5000.0,0.5263157894736842,2022.0,2022-09-17
OAKDALE MP,MAPLE LAWN,SINGLE_GRAVE,8695.0,5500.0,0.6325474410580794,,
JOSHUA TREE MP (FORMERLY KNOWN AS MOUNTAIN VALLEY MP),"CROSS, GARDEN OF THE",SINGLE_GRAVE,2000.0,1600.0,0.8,2022.0,2022-09-21
ROSE HILLS G-01,SPRING TERRACE,SINGLE_GRAVE,9500.0,5200.0,0.5473684210526316,2022.0,2022-11-11
ROSE HILLS G-01,SPRING TERRACE,MULTI_GRAVE,9500.0,5200.0,0.5473684210526316,2022.0,2022-11-11
ROSE HILLS G-1,BENEVOLENCE GARDEN OF,MULTI_GRAVE,9500.0,5200.0,0.5473684210526316,2022.0,2022-11-14
HARBOR LAWN MP,SUNSET LAWN,MULTI_GRAVE,7295.0,4400.0,0.6031528444139822,2021.0,2021-02-19
LOMA VISTA,SUNRISE SLOPE,SINGLE_GRAVE,4700.0,3760.0,0.8,,
GLEN ABBEY MP,"BLOCK 32, ROSELAWN",SINGLE_GRAVE,5995.0,3800.0,0.6338615512927439,2020.0,2020-09-08
ROSE HILLS G-11,POPLAR LAWN,MULTI_GRAVE,9500.0,5000.0,0.5263157894736842,2022.0,2022-11-25
FOREST LAWN MP,COLUMBARIUM OF CELESTIAL PEACE,MULTI_NICHE,6325.0,5060.0,0.8,,
ROSE HILLS G-01,SPRING TERRACE,MULTI_GRAVE,9500.0,5200.0,0.5473684210526316,2022.0,2022-11-11
VICTOR VALLEY MP,"VALOR EAST, ROW 2",SINGLE_MAUSOLEUM,5620.0,4200.0,0.7473309608540926,2017.0,2017-11-15
ROSE HILLS G-01,AFFECTION GARDEN OF,SINGLE_GRAVE,9500.0,5000.0,0.5263157894736842,2022.0,2022-11-01
ROSE HILLS G-11,POPLAR LAWN,MULTI_GRAVE,9500.0,5000.0,0.5263157894736842,2022.0,2022-11-25
ROSE HILLS G-01,MARIGOLD,MULTI_GRAVE,9500.0,5200.0,0.5473684210526316,2022.0,2022-11-14
LOMA VISTA,"MEMORIES, LAWN",SINGLE_GRAVE,4350.0,3500.0,0.8045977011494253,2022.0,2022-07-02
FAIRHAVEN,LAWN AX,MULTI_GRAVE,9995.0,7500.0,0.7503751875937968,,
MOUNTAIN VIEW MP (AKA: BARSTOW CEM. DIST.),BLOCK 14,SINGLE_GRAVE,2652.0,1900.0,0.7164404223227753,2021.0,2021-03-21
ROSE HILLS G-01,SOLACE GARDEN OF,MULTI_GRAVE,9500.0,5200.0,0.5473684210526316,2022.0,2022-12-13
FOREST LAWN MP,"COLUMBARIUM OF PATRIOTS TERRACE, FREEDOM MAUSOLEUM",COMPANION_NICHE,4600.0,3700.0,0.8043478260869565,2022.0,2022-10-24
DESERT VIEW MP,ROSE LAWN,MULTI_GRAVE,4295.0,3600.0,0.8381839348079162,2022.0,2022-06-10
INGLEWOOD PARK,LARCH,SINGLE_GRAVE,8900.0,7600.0,0.8539325842696629,,
CRESTLAWN MP (PIERCE BROS.),ETERNAL HILL,SINGLE_GRAVE,7695.0,3700.0,0.4808317089018843,2022.0,2022-08-16
ROSE HILLS G-01,SPRING TERRACE,SINGLE_GRAVE,9500.0,5200.0,0.5473684210526316,2022.0,2022-11-11
CYPRESS VIEW MAUSOLEUM,CHAPEL OF GRACE,COMPANION_MAUSOLEUM,10000.0,7500.0,0.75,2022.0,2022-07-29
FOREST LAWN MP,GARDENS OF THE SACRAMENT,DD_LAWN_CRYPT,19493.0,14000.0,0.7182065356794747,2022.0,2022-06-16
LOMA VISTA,"MEMORIES, LAWN",SINGLE_GRAVE,4350.0,3500.0,0.8045977011494253,2022.0,2022-07-02
LIVE OAK MP (TURNER & STEVENS),DEVOTION GARDEN OF,SINGLE_GRAVE,8995.0,5650.0,0.6281267370761534,2022.0,2022-10-07
FAIRHAVEN,LAWN A,SINGLE_GRAVE,9995.0,7500.0,0.7503751875937968,2022.0,2022-01-21
JOSHUA MP,OLEANDER,SINGLE_GRAVE,4195.0,2500.0,0.5959475566150179,2021.0,2021-08-02
ROSE HILLS G-17,TWILIGHT TERRACE,SINGLE_GRAVE,9500.0,5000.0,0.5263157894736842,2022.0,2022-06-23
INGLEWOOD PARK,EL PORTAL,MULTI_GRAVE,15795.0,12500.0,0.7913896802785692,,
DESERT MP,DEVOTION,SINGLE_GRAVE,2600.0,2000.0,0.7692307692307693,2022.0,2022-03-03
DESERT VIEW MP,ROSE LAWN,MULTI_GRAVE,4295.0,3600.0,0.8381839348079162,2022.0,2022-08-06
FOREST LAWN MP,EVERLASTING HOPE,DD_LAWN_CRYPT,18400.0,14600.0,0.7934782608695652,2022.0,2022-07-22
WESTMINSTER MP,MEDITATION,SINGLE_GRAVE,9495.0,4200.0,0.4423380726698262,2021.0,2021-06-21
FOREST LAWN MP,ASCENSION GARDENS,SINGLE_MAUSOLEUM,9200.0,7300.0,0.7934782608695652,2022.0,2022-03-24
FOREST LAWN MP,VICTORY,URN_SPACE,5072.0,3000.0,0.5914826498422713,,
OLIVEWOOD,NORTH LAWN 2,SINGLE_GRAVE,6200.0,5000.0,0.8064516129032258,2022.0,2022-05-12
FOREST LAWN MP,LOVING KINDNESS,SINGLE_GRAVE,9775.0,7500.0,0.7672634271099744,,
SUNSET HILLS MP,ETERNAL ROCKS LDS,DD_LAWN_CRYPT,8695.0,6900.0,0.7935595169637722,2021.0,2021-09-28
ROSE HILLS G-01,SPRING TERRACE,SINGLE_GRAVE,9500.0,5200.0,0.5473684210526316,2022.0,2022-11-11
EL CAMINO MP (CARROLL CANYON RD.),"BELLS, MAUSOLEUM, ALCOVE OF LOVE",COMPANION_NICHE,4500.0,3400.0,0.7555555555555555,2022.0,2022-10-31
INGLEWOOD PARK,"MONCREST, DIVISION C",SINGLE_GRAVE,7900.0,7000.0,0.8860759493670886,,
FOREST LAWN MP,"ASCENSION MAUSOLEUM, SANCTUARY OF FAMILY BLESSINGS",SINGLE_MAUSOLEUM,10005.0,8000.0,0.7996001999000499,2020.0,2020-11-07
FOREST LAWN MP,ASCENSION GARDENS,SINGLE_MAUSOLEUM,9200.0,7300.0,0.7934782608695652,2022.0,2022-03-24
ROSE HILLS G-11,KIRKLAND GREEN,SINGLE_GRAVE,9500.0,4800.0,0.5052631578947369,2022.0,2022-07-25
ROSE HILLS G-01,"HOPE, TERRACE OF",SINGLE_GRAVE,9500.0,5000.0,0.5263157894736842,2022.0,2022-08-20
FOREST LAWN MP,SHELTERING TREES,MULTI_GRAVE,8280.0,6600.0,0.7971014492753623,2022.0,2022-12-01
ROSE HILLS G-01,RIDGEVIEW TERRACE,MULTI_GRAVE,15675.0,9400.0,0.5996810207336523,,
GRAND VIEW MP,WEST MAUSOLEUM B,CRYPT_OTHER,8000.0,2750.0,0.34375,,
FOREST LAWN,CHERISHED MEMORY,SINGLE_GRAVE,5463.0,4300.0,0.7871133077063884,,
VICTOR VALLEY MP,VALLEY VIEW,DD_LAWN_CRYPT,4920.0,4225.0,0.858739837398374,2022.0,2022-10-29
FOREST LAWN,CHURCHYARD,SINGLE_GRAVE,9200.0,7300.0,0.7934782608695652,,
INGLEWOOD PARK,LARCH,SINGLE_GRAVE,8900.0,7600.0,0.8539325842696629,,
FAIRHAVEN,MAUSOLEUM CORRIDOR H,COMPANION_MAUSOLEUM,28000.0,18700.0,0.6678571428571428,2022.0,2022-10-05
OAKDALE MP,HIBISCUS,SINGLE_GRAVE,8695.0,5500.0,0.6325474410580794,,
ROSE HILLS G-01,BENEDICTION GARDEN OF,MULTI_GRAVE,9500.0,5400.0,0.5684210526315789,2023.0,2023-01-09
ROSE HILLS G-01,LUPINE,SINGLE_GRAVE,9500.0,5500.0,0.5789473684210527,2022.0,2022-12-07
ROSE HILLS G-01,REST GARDEN OF,SINGLE_GRAVE,9500.0,5000.0,0.5263157894736842,2021.0,2021-02-10
ROSE HILLS G-01,"SKYROSE MAUSOLEUM, HALL OF REFLECTION",SINGLE_NICHE,5100.0,4000.0,0.7843137254901961,2021.0,2021-08-18
SUNSET HILLS MP,SUNSET RIDGE,DD_LAWN_CRYPT,8195.0,6600.0,0.8053691275167785,2021.0,2021-09-23
OLIVEWOOD,GRACE LAWN I,SINGLE_GRAVE,6696.0,5300.0,0.7915173237753883,2022.0,2022-05-07
SUNSET HILLS MP,ETERNAL ROCKS,DD_LAWN_CRYPT,7350.0,5000.0,0.6802721088435374,2012.0,2012-07-23
DESERT VIEW MP,"GLASS FRONT NICHE, TOW EE",NICHE_OTHER,3695.0,3000.0,0.8119079837618404,2022.0,2022-03-17
PACIFIC VIEW MP,VISTA DEL MAR,SINGLE_GRAVE,13000.0,9000.0,0.6923076923076923,,
CRESTLAWN MP (PIERCE BROS.),DEVOTION GARDEN OF,SINGLE_GRAVE,7995.0,4200.0,0.525328330206379,2022.0,2022-03-28
INGLEWOOD PARK,LARCH,MULTI_GRAVE,8900.0,7600.0,0.8539325842696629,,
INGLEWOOD PARK,"GRANDVIEW MAUSOLEUM, BUILDING S, 7-G-T",MAUSOLEUM_OTHER,10995.0,8800.0,0.8003638017280582,2023.0,2023-02-08
SUNSET HILLS MP,SACRED FALLS NICHES,NICHE_OTHER,4800.0,3800.0,0.7916666666666666,2020.0,2020-02-26
MONTECITO MP,OLIVE,SINGLE_GRAVE,9395.0,4200.0,0.44704630122405536,2021.0,2021-09-09
LOMA VISTA,WEST LAWN 2 ADDITION,MULTI_GRAVE,10500.0,8400.0,0.8,2022.0,2022-08-18
MONTECITO MP,MAPLE,SINGLE_GRAVE,8595.0,3900.0,0.4537521815008726,2017.0,2017-03-30
PIERCE BROTHERS VALLEY OAKS MP,PEACE GARDEN OF,MULTI_GRAVE,9495.0,7100.0,0.7477619799894681,2022.0,2022-03-03
DESERT MP,ST. JOHN,SINGLE_GRAVE,3100.0,2300.0,0.7419354838709677,,
DESERT MP,ST. LUKE,SINGLE_GRAVE,3100.0,2300.0,0.7419354838709677,2017.0,2017-08-30
ETERNAL HILLS MP,REVELATION GARDEN OF,DD_LAWN_CRYPT,17495.0,12000.0,0.685910260074307,2022.0,2022-07-08
HARBOR LAWN MP,SUNSET LAWN,SINGLE_GRAVE,8495.0,4600.0,0.5414949970570924,2021.0,2021-02-19
INGLEWOOD PARK,PACIFIC TERRACE NORTH,MULTI_GRAVE,16895.0,11500.0,0.6806747558449245,,
WESTMINSTER MP,TREES GARDEN OF,SINGLE_GRAVE,12950.0,4200.0,0.32432432432432434,2022.0,2022-03-29
EL CAMINO MP (CARROLL CANYON RD.),,MAUSOLEUM_OTHER,19700.0,11600.0,0.5888324873096447,2022.0,2022-01-05
ROSE HILLS G-01,GREENWOOD GARDENS,MULTI_GRAVE,9500.0,5000.0,0.5263157894736842,2023.0,2023-01-20
WESTMINSTER MP,MEDITATION GARDEN OF,MULTI_GRAVE,9495.0,4200.0,0.4423380726698262,2020.0,2020-02-27
ROSE HILLS G-01,SOLACE GARDEN OF,SINGLE_GRAVE,9500.0,5200.0,0.5473684210526316,2022.0,2022-12-13
INGLEWOOD PARK,"MONCREST, DIVISION C",SINGLE_GRAVE,7900.0,7000.0,0.8860759493670886,,
ROSE HILLS G-17,MEMORY LANE LAWN,MULTI_GRAVE,9500.0,5200.0,0.5473684210526316,2022.0,2022-12-22
GLEN HAVEN,ROSE LAWN,SINGLE_GRAVE,4000.0,2945.0,0.73625,,
INGLEWOOD PARK,"MISSION MAUSOLEUM, SANCTUARY OF SUNSET",SINGLE_MAUSOLEUM,8495.0,7000.0,0.824014125956445,2023.0,2023-01-05
FOREST LAWN MP,CONSTANT LOVE,MULTI_GRAVE,7360.0,5900.0,0.8016304347826086,2022.0,2022-11-21
FAIRHAVEN,LAWN Z,SINGLE_GRAVE,15995.0,8500.0,0.5314160675211004,2021.0,2021-06-16
SUNSET HILLS MP,REFLECTION GARDEN OF,SINGLE_GRAVE,7595.0,5700.0,0.7504937458854509,2019.0,2019-07-23
FOREST LAWN MP,LOVING KINDNESS,SINGLE_GRAVE,16042.0,12600.0,0.7854382246602668,2023.0,2023-02-09
ROSE HILL G-9,VALOR GARDEN OF,MULTI_GRAVE,9500.0,5200.0,0.5473684210526316,2023.0,2023-02-20
INGLEWOOD PARK,LAKESIDE PLAZA CASCADE GARDEN,DD_LAWN_CRYPT,19100.0,15000.0,0.7853403141361257,,
OAKDALE MP,MAPLE LAWN,MULTI_GRAVE,8695.0,5500.0,0.6325474410580794,,
INGLEWOOD PARK,CHERRY BLOSSOM,MULTI_GRAVE,15795.0,12500.0,0.7913896802785692,,
OAKDALE MP,G SECTION,MULTI_GRAVE,8695.0,5300.0,0.6095457159286947,,
ROSE HILLS G-17,CAMELLIA LAWN,SINGLE_GRAVE,9500.0,5200.0,0.5473684210526316,2023.0,2023-02-07
OAKDALE MP,MEMORY GARDEN OF,DD_LAWN_CRYPT,14995.0,10500.0,0.7002334111370457,,
ROSE HILLS G-01,SEQUOIA LAWN,MULTI_GRAVE,9500.0,5200.0,0.5473684210526316,2023.0,2023-02-16
MONTECITO MP,CYPRESS,SINGLE_GRAVE,11495.0,4200.0,0.36537625054371464,2019.0,2019-04-15
VICTOR VALLEY MP,ROSE WEST MAUSOLEUM,SINGLE_MAUSOLEUM,6130.0,4200.0,0.6851549755301795,,
OAKDALE MP,DEVOTION GARDEN OF,SINGLE_GRAVE,8695.0,5500.0,0.6325474410580794,,
GOOD SHEPHERD  (PREV. KNOWN AS ROSE LAWN GARDENS),SECTION E,SINGLE_GRAVE,5700.0,5000.0,0.8771929824561403,2022.0,2022-07-07
MONTECITO MP,NEW MASONIC,SINGLE_GRAVE,9395.0,4200.0,0.44704630122405536,2020.0,2020-12-04
GLEN HAVEN,ROSE LAWN,SINGLE_GRAVE,5500.0,4400.0,0.8,,
DESERT VIEW MP,ROSE LAWN,MULTI_GRAVE,7495.0,5400.0,0.7204803202134756,2022.0,2022-09-14
INGLEWOOD PARK,EL PORTAL,MULTI_GRAVE,15795.0,12500.0,0.7913896802785692,,
WESTMINSTER MP,MEDITATION GARDEN OF,SINGLE_GRAVE,9495.0,4200.0,0.4423380726698262,2023.0,2023-02-01
MONTECITO MP,REMEMBRANCE,MULTI_GRAVE,10495.0,4200.0,0.4001905669366365,2017.0,2017-02-24
ROSE HILLS G-01,CONTENTMENT GARDEN OF,MULTI_GRAVE,9500.0,5200.0,0.5473684210526316,2023.0,2023-04-11
VICTOR VALLEY MP,CRESTLAWN II,SINGLE_GRAVE,4500.0,3600.0,0.8,2021.0,2021-08-16
ROSE HILLS G-01,REFLECTION GARDEN OF,SINGLE_GRAVE,9500.0,5000.0,0.5263157894736842,2022.0,2022-08-31
VICTOR VALLEY MP,MEMORY WALL GARDEN,SINGLE_NICHE,1200.0,825.0,0.6875,2023.0,2023-03-02
INGLEWOOD PARK,WEST VIEW,SINGLE_GRAVE,8000.0,7000.0,0.875,,
INGLEWOOD PARK,WEST VIEW,SINGLE_GRAVE,8000.0,7000.0,0.875,,
GREEN ACRES MP,DESERET GARDEN,MULTI_GRAVE,7995.0,6000.0,0.7504690431519699,2022.0,2022-07-13
CRESTLAWN MP (PIERCE BROS.),DEVOTION GARDEN OF,SINGLE_GRAVE,7995.0,4200.0,0.525328330206379,2020.0,2020-01-04
MONTECITO MP,MAPLE,SINGLE_GRAVE,8595.0,3900.0,0.4537521815008726,2017.0,2017-03-30
FOREST LAWN MP,ACACIA,SINGLE_GRAVE,9775.0,8300.0,0.8491048593350383,2023.0,2023-02-17
WESTMINSTER MP,MEDITATION GARDEN OF,MULTI_GRAVE,9495.0,4400.0,0.46340179041600843,2022.0,2022-08-11
GREENWOOD MP,"BIBLE MAUSOLEUM, APOSTLES - SANCTUARY OF",SINGLE_MAUSOLEUM,14995.0,7000.0,0.4668222740913638,,
ROSE HILLS G-01,MISSION HILLS COURTYARD GARDEN,MULTI_GRAVE,19500.0,13000.0,0.6666666666666666,2022.0,2022-08-10
SUNSET HILLS MP,SUNSET RIDGE,OTHER:DBL/GR,6000.0,5000.0,0.8333333333333334,2018.0,2018-06-27
SUNSET HILLS MP,SUNSET RIDGE,OTHER:DBL/GR,6000.0,5000.0,0.8333333333333334,2018.0,2018-06-20
PACIFIC VIEW MP,MEADOW LAWN NORTH,DD_LAWN_CRYPT,25000.0,16500.0,0.66,2022.0,2022-03-10
FOREST LAWN,CHERISHED MEMORY,MULTI_GRAVE,6325.0,5100.0,0.8063241106719368,2023.0,2023-04-22
EDEN MP (JEWISH),JACOB III GARDEN OF,SINGLE_GRAVE,14995.0,10500.0,0.7002334111370457,2020.0,2020-11-02
